2020-06-07 21:06:58,454 INFO [main] org.apache.hadoop.metrics2.impl.MetricsConfig: loaded properties from hadoop-metrics2.properties
2020-06-07 21:06:58,594 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
2020-06-07 21:06:58,594 INFO [main] org.apache.hadoop.metrics2.impl.MetricsSystemImpl: MapTask metrics system started
2020-06-07 21:06:58,615 INFO [main] org.apache.hadoop.mapred.YarnChild: Executing with tokens:
2020-06-07 21:06:58,615 INFO [main] org.apache.hadoop.mapred.YarnChild: Kind: mapreduce.job, Service: job_1591578330124_0001, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@2d020ab5)
2020-06-07 21:06:58,849 INFO [main] org.apache.hadoop.mapred.YarnChild: Sleeping for 0ms before retrying again. Got null now.
2020-06-07 21:06:59,355 INFO [main] org.apache.hadoop.mapred.YarnChild: mapreduce.cluster.local.dir for child: /tmp/hadoop-root/nm-local-dir/usercache/root/appcache/application_1591578330124_0001
2020-06-07 21:07:00,043 INFO [main] org.apache.hadoop.conf.Configuration.deprecation: session.id is deprecated. Instead, use dfs.metrics.session-id
2020-06-07 21:07:01,338 INFO [main] org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter: File Output Committer Algorithm version is 1
2020-06-07 21:07:01,375 INFO [main] org.apache.hadoop.mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
2020-06-07 21:07:02,367 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 138789)
2020-06-07 21:07:02,367 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3628)
2020-06-07 21:07:02,367 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12851)
2020-06-07 21:07:02,367 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 52854)
2020-06-07 21:07:02,367 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12851)
2020-06-07 21:07:02,368 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6142)
2020-06-07 21:07:02,368 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 114241)
2020-06-07 21:07:02,368 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,368 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 21162)
2020-06-07 21:07:02,368 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4524)
2020-06-07 21:07:02,369 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11444)
2020-06-07 21:07:02,369 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,369 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 2937)
2020-06-07 21:07:02,369 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 9310)
2020-06-07 21:07:02,370 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,370 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,370 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,370 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (80-219-148-207.dclient.hispeed.ch, 0)
2020-06-07 21:07:02,370 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11345)
2020-06-07 21:07:02,370 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3838)
2020-06-07 21:07:02,371 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 7298)
2020-06-07 21:07:02,371 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11266)
2020-06-07 21:07:02,371 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 46373)
2020-06-07 21:07:02,373 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3826)
2020-06-07 21:07:02,373 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 20972)
2020-06-07 21:07:02,373 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,373 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 7245)
2020-06-07 21:07:02,373 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (206-15-133-181.dialup.ziplink.net, 0)
2020-06-07 21:07:02,374 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,374 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12851)
2020-06-07 21:07:02,380 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (mmscrm07-2.sac.overture.com, 68)
2020-06-07 21:07:02,380 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,381 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,381 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 10118)
2020-06-07 21:07:02,381 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,381 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6738)
2020-06-07 21:07:02,381 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 7311)
2020-06-07 21:07:02,381 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 16670)
2020-06-07 21:07:02,381 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5277)
2020-06-07 21:07:02,382 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4982)
2020-06-07 21:07:02,382 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,382 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6294)
2020-06-07 21:07:02,382 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 14070)
2020-06-07 21:07:02,382 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,382 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12050)
2020-06-07 21:07:02,383 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 11281)
2020-06-07 21:07:02,383 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 40578)
2020-06-07 21:07:02,383 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5846)
2020-06-07 21:07:02,383 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-70-56-49.ca.shawcable.net, 300)
2020-06-07 21:07:02,383 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-70-56-49.ca.shawcable.net, 1078)
2020-06-07 21:07:02,383 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-70-56-49.ca.shawcable.net, 782)
2020-06-07 21:07:02,384 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-70-56-49.ca.shawcable.net, 10419)
2020-06-07 21:07:02,384 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-70-56-49.ca.shawcable.net, 2877)
2020-06-07 21:07:02,384 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-70-56-49.ca.shawcable.net, 6697)
2020-06-07 21:07:02,384 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-70-56-49.ca.shawcable.net, 4901)
2020-06-07 21:07:02,384 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,384 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6399)
2020-06-07 21:07:02,385 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 7463)
2020-06-07 21:07:02,385 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,385 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 26541)
2020-06-07 21:07:02,385 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (bh02i525f01.au.ibm.com, 2300)
2020-06-07 21:07:02,385 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,386 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6155)
2020-06-07 21:07:02,386 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 15618)
2020-06-07 21:07:02,386 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,386 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 55862)
2020-06-07 21:07:02,386 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 101445)
2020-06-07 21:07:02,386 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5055)
2020-06-07 21:07:02,387 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6522)
2020-06-07 21:07:02,387 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,387 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3617)
2020-06-07 21:07:02,387 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,387 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,387 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4366)
2020-06-07 21:07:02,388 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,388 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6345)
2020-06-07 21:07:02,388 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 9563)
2020-06-07 21:07:02,388 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,390 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4611)
2020-06-07 21:07:02,390 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-71-249-14.ca.shawcable.net, 3382)
2020-06-07 21:07:02,390 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-71-249-14.ca.shawcable.net, 2022)
2020-06-07 21:07:02,390 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-71-249-14.ca.shawcable.net, 945)
2020-06-07 21:07:02,391 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-71-249-14.ca.shawcable.net, 3049)
2020-06-07 21:07:02,391 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-71-249-14.ca.shawcable.net, 3533)
2020-06-07 21:07:02,395 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (h24-71-249-14.ca.shawcable.net, 13973)
2020-06-07 21:07:02,395 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 17361)
2020-06-07 21:07:02,395 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12851)
2020-06-07 21:07:02,395 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5336)
2020-06-07 21:07:02,395 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 4364)
2020-06-07 21:07:02,395 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12846)
2020-06-07 21:07:02,396 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 9133)
2020-06-07 21:07:02,396 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5989)
2020-06-07 21:07:02,396 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 12851)
2020-06-07 21:07:02,396 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 5140)
2020-06-07 21:07:02,396 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 6736)
2020-06-07 21:07:02,397 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3853)
2020-06-07 21:07:02,397 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3697)
2020-06-07 21:07:02,397 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (calcite.rhyolite.com, 18753)
2020-06-07 21:07:02,397 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 3766)
2020-06-07 21:07:02,397 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 14492)
2020-06-07 21:07:02,397 INFO [main] edu.mum.cs522.project1.AverageComputation$Map: (64.242.88.10, 20981)
